1890-08-01,19.634,0.782,Angola
1890-09-01,22.311,0.7170000000000001,Angola
1890-10-01,22.401,0.69,Angola
1890-11-01,22.268,0.5579999999999999,Angola
1890-12-01,21.581999999999997,0.861,Angola
1891-01-01,21.759,1.344,Angola
1891-02-01,21.603,0.828,Angola
1891-03-01,22.293000000000003,0.763,Angola
1891-04-01,22.166,0.982,Angola
1891-05-01,19.736,1.022,Angola
1891-06-01,17.439999999999998,1.043,Angola
1891-07-01,18.652,1.426,Angola
1891-08-01,19.856,1.306,Angola
1891-09-01,22.073,0.782,Angola
1891-10-01,22.910999999999998,0.542,Angola
1891-11-01,22.752,1.126,Angola
1891-12-01,22.035999999999998,0.7340000000000001,Angola
1892-01-01,21.924,0.667,Angola
1892-02-01,22.33,0.948,Angola
1892-03-01,21.924,0.8440000000000001,Angola
1892-04-01,21.048,0.72,Angola
1892-05-01,19.913,0.5589999999999999,Angola
1892-06-01,17.938,1.426,Angola
1892-07-01,17.864,0.632,Angola
1892-08-01,19.683,0.7170000000000001,Angola
1892-09-01,22.59,0.812,Angola
1892-10-01,23.133000000000003,0.6779999999999999,Angola
1892-11-01,22.529,0.878,Angola
1892-12-01,21.721,0.773,Angola
1893-01-01,20.966,0.672,Angola
1893-02-01,21.533,0.6609999999999999,Angola
1893-03-01,22.455,0.606,Angola
1893-04-01,22.288,0.617,Angola
1893-05-01,21.6,1.753,Angola
1893-06-01,19.304000000000002,2.016,Angola
1893-07-01,19.311,1.102,Angola
1893-08-01,20.447,1.615,Angola
1893-09-01,22.2,0.696,Angola
1893-10-01,22.965,0.695,Angola
1893-11-01,22.964000000000002,0.634,Angola
1893-12-01,22.096999999999998,0.775,Angola
1894-01-01,22.007,0.795,Angola
1894-02-01,22.978,0.877,Angola
1894-03-01,22.642,1.164,Angola
1894-04-01,21.866,0.73,Angola
1894-05-01,20.755000000000006,0.7090000000000001,Angola
1894-06-01,18.295,0.5710000000000001,Angola
1894-07-01,18.219,0.584,Angola
1894-08-01,20.28,0.642,Angola
1894-09-01,22.073,0.805,Angola
1894-10-01,23.197,0.603,Angola
1894-11-01,22.956,0.648,Angola
1894-12-01,22.090999999999998,0.7170000000000001,Angola
1895-01-01,21.968000000000004,0.863,Angola
1895-02-01,22.607,1.506,Angola
1895-03-01,22.684,0.58,Angola
1895-04-01,21.912,0.736,Angola
1895-05-01,21.105999999999998,1.101,Angola
1895-06-01,18.258,0.627,Angola
1895-07-01,18.055999999999997,1.102,Angola
1895-08-01,20.137,0.65,Angola
1895-09-01,21.834,0.906,Angola
1895-10-01,23.255,0.611,Angola
1895-11-01,24.118000000000002,2.334,Angola
1895-12-01,22.369,0.701,Angola
1896-01-01,23.037,1.894,Angola
1896-02-01,22.365,0.693,Angola
1896-03-01,22.741,0.667,Angola
1896-04-01,22.035999999999998,0.642,Angola
1896-05-01,20.26,0.912,Angola
1896-06-01,17.884999999999994,1.092,Angola
